日付,貯水位,揚圧力_No.4,変形量,変形量特徴量1,変形量特徴量2_WL,変形量特徴量2_temp,揚圧力_No.4特徴量1
2016/6/8,229.66,2.022195122,-9.3,0.922055191,-0.101362598,0.711862115,36.75667342
2016/6/9,229.24,2.01804878,-9.9,0.921827851,-0.102282445,0.710596565,36.80604779
2016/6/10,228.83,2.013902439,-10.1,0.921558634,-0.103595298,0.709384085,36.85394567
2016/6/11,228.34,2.009756098,-10.5,0.921156455,-0.104814292,0.708283633,36.89760479
2016/6/12,227.91,2.005609756,-11.2,0.920437396,-0.106197754,0.707187585,36.93814969
2016/6/13,227.51,2.001463415,-11.7,0.91949508,-0.107674474,0.706175705,36.97769054
2016/6/14,227.11,1.997317073,-11.3,0.91887946,-0.108455435,0.705690807,37.01533941
2016/6/15,226.61,1.993170732,-11.9,0.918023933,-0.109412323,0.705222331,37.04964273
2016/6/16,226.26,1.98902439,-12,0.917187226,-0.110618888,0.704820384,37.08261937
2016/6/17,225.98,1.984878049,-12.2,0.916264433,-0.111924732,0.704541021,37.11277551
2016/6/18,225.74,1.980731707,-12.4,0.915255065,-0.113192122,0.704432567,37.13876375
2016/6/19,225.44,1.976585366,-12.4,0.91431417,-0.114024525,0.70448363,37.16249159
2016/6/20,225,1.972439024,-13.1,0.913086264,-0.11494121,0.70461481,37.18184685
2016/6/21,224.54,1.968292683,-13.4,0.91186309,-0.116409471,0.70473037,37.20239222
2016/6/22,224.14,1.964146341,-14,0.910424615,-0.117533327,0.705004053,37.22633127
2016/6/23,223.69,1.96,-14.4,0.908926007,-0.11851958,0.705467764,37.25093585
2016/6/24,223.49,1.957857143,-14,0.907783788,-0.119578001,0.705963134,37.27436599
2016/6/25,222.96,1.955714286,-14.3,0.906699077,-0.120805232,0.706500879,37.29345744
2016/6/26,222.81,1.953571429,-14.5,0.905535884,-0.121981817,0.707064443,37.3125109
2016/6/27,222.83,1.951428571,-14,0.904667631,-0.122836003,0.707960262,37.33748365
2016/6/28,222.7,1.949285714,-14.5,0.903529175,-0.12383965,0.708989904,37.36165938
2016/6/29,222.42,1.947142857,-14.5,0.90253154,-0.124593423,0.710053868,37.38570749
2016/6/30,222.01,1.945,-15.2,0.901282929,-0.125102533,0.711372397,37.40646744
2016/7/1,221.59,1.942857143,-15.5,0.900085072,-0.126416837,0.71242607,37.4274476
2016/7/2,221.34,1.940714286,-16,0.898703962,-0.12818716,0.713705852,37.45213385
2016/7/3,221.15,1.938571429,-16,0.897513418,-0.129147808,0.714984908,37.48782436
2016/7/4,220.86,1.936428571,-16.2,0.89640413,-0.130291462,0.716126761,37.52865615
2016/7/5,220.93,1.934285714,-16.2,0.89523657,-0.131270958,0.717260746,37.5748824
2016/7/6,220.9,1.932142857,-16.2,0.89408821,-0.132736724,0.718243827,37.62605163
2016/7/7,221.63,1.93,-15.7,0.892805063,-0.133902201,0.719039274,37.68822116
2016/7/8,221.58,1.927857143,-15.6,0.891627319,-0.135734117,0.720051899,37.75573122
2016/7/9,221.45,1.925714286,-16.1,0.890173758,-0.136850461,0.721041315,37.82777484
2016/7/10,221.22,1.923571429,-16.3,0.888761496,-0.137952379,0.72198684,37.90612088
2016/7/11,221.34,1.921428571,-16.1,0.88742515,-0.139202968,0.722715387,37.99127712
2016/7/12,221.39,1.919285714,-16.2,0.885951029,-0.14118772,0.723424501,38.07978314
2016/7/13,221.48,1.917142857,-16.8,0.883918278,-0.142564136,0.724119369,38.1704202
2016/7/14,221.21,1.915,-17.2,0.881712481,-0.143910655,0.725192946,38.26029071
2016/7/15,221.63,1.912857143,-17,0.879283731,-0.145886507,0.726439059,38.34674154
2016/7/16,221.24,1.910714286,-17.2,0.876950451,-0.147503265,0.727873902,38.43222014
2016/7/17,221.13,1.908571429,-17.2,0.874614114,-0.149057396,0.729393658,38.51445292
2016/7/18,221.06,1.906428571,-17.3,0.872124894,-0.150224195,0.731244889,38.58856318
2016/7/19,220.92,1.904285714,-17.3,0.869647746,-0.151491873,0.733056323,38.65763754
2016/7/20,220.92,1.902142857,-17.4,0.867241247,-0.152846194,0.734605674,38.74556764
2016/7/21,220.98,1.9,-17.7,0.864463868,-0.154873503,0.736068468,38.83264511
2016/7/22,220.87,1.900882353,-17.7,0.862032755,-0.156288152,0.737612725,38.94249767
2016/7/23,220.75,1.901764706,-17.8,0.859629641,-0.157766912,0.739199108,39.05124868
2016/7/24,220.55,1.902647059,-17.9,0.857225708,-0.159273948,0.741063166,39.15364019
2016/7/25,220.3,1.903529412,-18.2,0.855412526,-0.160901064,0.742161961,39.32080807
2016/7/26,220.21,1.904411765,-18.5,0.854258459,-0.162070143,0.742669709,39.60368746
2016/7/27,220.18,1.905294118,-18.6,0.852564177,-0.163520737,0.743696135,39.82084337
2016/7/28,220.21,1.906176471,-18.6,0.85086806,-0.164770916,0.744392789,40.03428589
2016/7/29,220.22,1.907058824,-18.7,0.849099669,-0.16624952,0.745186418,40.2508089
2016/7/30,220.19,1.907941176,-19,0.847250823,-0.167628248,0.7461292,40.48510072
2016/7/31,220.26,1.908823529,-19.3,0.845091284,-0.169393548,0.747139415,40.72797437
2016/8/1,220.28,1.909705882,-19.7,0.842511097,-0.171147257,0.748240397,40.96771038
2016/8/2,220.24,1.910588235,-20.1,0.839579888,-0.173186533,0.750267902,41.21423559
2016/8/3,219.96,1.911470588,-19.9,0.837246724,-0.17554778,0.751218798,41.46709629
2016/8/4,219.81,1.912352941,-20.1,0.834891157,-0.178188088,0.752077121,41.72772316
2016/8/5,219.47,1.913235294,-20.4,0.832621527,-0.18004382,0.753062541,41.99494048
2016/8/6,219.43,1.914117647,-20.5,0.830313308,-0.181924252,0.754100836,42.26473968
2016/8/7,219.36,1.915,-20.8,0.827778649,-0.183980679,0.755535362,42.53622853
2016/8/8,219.18,1.915882353,-21.1,0.825138208,-0.185586314,0.757419237,42.81041923
2016/8/9,218.97,1.916764706,-21.1,0.822686158,-0.186994894,0.758787072,43.08121035
2016/8/10,218.79,1.917647059,-21,0.820498077,-0.188191535,0.760192422,43.35009783
2016/8/11,218.62,1.918529412,-20.8,0.818657067,-0.189589898,0.761910135,43.61874286
2016/8/12,218.37,1.919411765,-21,0.816861359,-0.190553773,0.764243757,43.89162003
2016/8/13,218.09,1.920294118,-20.9,0.815382364,-0.191747533,0.766541612,44.16535663
2016/8/14,217.83,1.921176471,-21,0.814074635,-0.192639526,0.768625233,44.44681024
2016/8/15,217.54,1.922058824,-21,0.813147095,-0.193367314,0.769963041,44.74855747
2016/8/16,217.36,1.922941176,-21.2,0.812352258,-0.194026829,0.771369396,45.07522746
2016/8/17,217.03,1.923823529,-21.5,0.811640264,-0.194710225,0.772894435,45.40953667
2016/8/18,219.35,1.924705882,-20.8,0.809371904,-0.195905714,0.775050611,45.76139059
2016/8/19,219.01,1.925588235,-21.2,0.807076664,-0.19722395,0.777258449,46.12534898
2016/8/20,218.68,1.926470588,-21.6,0.804810203,-0.198658896,0.779799905,46.49922591
2016/8/21,218.86,1.927352941,-21.5,0.802475529,-0.199767069,0.782465155,46.85881739
2016/8/22,218.91,1.928235294,-21.7,0.799866541,-0.201563541,0.784903942,47.20866607
2016/8/23,220.34,1.929117647,-21.4,0.796476631,-0.203256889,0.787301516,47.59160808
2016/8/24,220.36,1.93,-21.1,0.793328035,-0.204633874,0.790070824,47.95414437
2016/8/25,220.28,1.928,-21.4,0.789830977,-0.205473996,0.793520706,48.2904562
2016/8/26,219.75,1.926,-21.6,0.786648354,-0.206126244,0.797059564,48.62620708
2016/8/27,220.27,1.924,-21.1,0.78343694,-0.207376821,0.799277871,48.94784308
2016/8/28,220.02,1.922,-20.9,0.780517857,-0.208052874,0.801932335,49.24646374
2016/8/29,219.57,1.92,-21,0.777985263,-0.208832127,0.804787864,49.55346677
2016/8/30,218.79,1.918,-21.6,0.775674882,-0.209609743,0.808271601,49.86301832
2016/8/31,219.66,1.916,-21.1,0.773148376,-0.21081901,0.810989443,50.18308673
2016/9/1,219.19,1.914,-21.3,0.770896767,-0.211858735,0.813278926,50.50467967
2016/9/2,218.97,1.912,-21.5,0.76874731,-0.213158044,0.815704267,50.82695786
2016/9/3,218.48,1.91,-21.7,0.76682669,-0.214024635,0.818311003,51.13978895
2016/9/4,217.62,1.908,-21.9,0.765447096,-0.214836723,0.821099079,51.44292062
2016/9/5,216.68,1.906,-22.3,0.764685158,-0.21529883,0.824709926,51.76283843
2016/9/6,215.69,1.904,-22.7,0.764513691,-0.216003592,0.827910412,52.08602971
2016/9/7,216.45,1.902,-22.4,0.7637706,-0.216621449,0.831474436,52.38474838
2016/9/8,217.42,1.9,-22.1,0.762273499,-0.217422549,0.835079127,52.64370195
2016/9/9,216.76,1.898,-21.8,0.761630435,-0.218001993,0.837461579,52.92584613
2016/9/10,216.92,1.896,-21.8,0.760862698,-0.218791449,0.839907792,53.2009292
2016/9/11,217.66,1.894,-21.4,0.760783561,-0.219385166,0.841360295,53.6552573
2016/9/12,217.99,1.892,-21.4,0.760415618,-0.219925971,0.842822789,54.09239894
2016/9/13,218.11,1.89,-21.1,0.759995423,-0.220547173,0.844528763,54.49795958
2016/9/14,218.25,1.888636364,-20.8,0.759631426,-0.221108258,0.846439455,54.89029042
2016/9/15,218.16,1.887272727,-21.1,0.759106222,-0.221299268,0.848391065,55.26495767
2016/9/16,217.98,1.885909091,-21,0.758658686,-0.221384999,0.850213128,55.61609834
2016/9/17,217.7,1.884545455,-21.1,0.758270086,-0.221467728,0.852511033,55.94805834
2016/9/18,217.37,1.883181818,-21.1,0.758070706,-0.221690257,0.853689432,56.27088999
2016/9/19,217.01,1.881818182,-21,0.758028235,-0.221919062,0.855202935,56.56956978
2016/9/20,216.67,1.880454545,-20.9,0.758323668,-0.222187245,0.856172584,56.88129223
2016/9/21,216.52,1.879090909,-20.6,0.758716846,-0.222276717,0.857026285,57.16927088
2016/9/22,216.44,1.877727273,-20.4,0.759108904,-0.222270364,0.858030123,57.43016913
2016/9/23,216.55,1.876363636,-20.4,0.759331921,-0.222264048,0.859647313,57.66417509
2016/9/24,216.71,1.875,-20.5,0.759343804,-0.22234097,0.861847252,57.8748869
2016/9/25,216.5,1.873636364,-20.6,0.759383866,-0.222523952,0.864155309,58.07326163
2016/9/26,216.35,1.872272727,-20.9,0.759262183,-0.223178622,0.866212359,58.24427753
2016/9/27,216.5,1.870909091,-20.9,0.758903584,-0.223054211,0.868641479,58.37956072
2016/9/28,216.96,1.869545455,-20.9,0.758155784,-0.22313409,0.872149628,58.47724308
2016/9/29,216.89,1.868181818,-20.9,0.757401277,-0.223880208,0.87618147,58.55887513
2016/9/30,216.87,1.866818182,-20.2,0.756848302,-0.223636415,0.879707306,58.62006271
2016/10/1,216.9,1.865454545,-20.1,0.756129202,-0.222980002,0.884158807,58.64177755
2016/10/2,217.2,1.864090909,-19.9,0.756565285,-0.222923106,0.884478471,58.86350475
2016/10/3,217.37,1.862727273,-19.8,0.75765939,-0.22281003,0.885023278,59.24032559
2016/10/4,219.15,1.861363636,-19.8,0.757941796,-0.222251292,0.88686323,59.59973251
2016/10/5,220.23,1.86,-19,0.758070172,-0.222046618,0.888248039,59.93510754
2016/10/6,220.6,1.864705882,-19.1,0.75802987,-0.221449185,0.890304588,60.31169029
2016/10/7,221.22,1.869411765,-18.5,0.758002514,-0.220739044,0.892223694,60.69789153
2016/10/8,221.45,1.874117647,-18.1,0.757994654,-0.22030208,0.894080965,61.08042588
2016/10/9,226.27,1.878823529,-16.6,0.756704506,-0.221299634,0.893667746,61.28042986
2016/10/10,228.25,1.883529412,-15.1,0.755573519,-0.221607868,0.892371695,61.4004516
2016/10/11,228.44,1.888235294,-14.8,0.754535081,-0.221919493,0.89093804,61.50746513
2016/10/12,228.19,1.892941176,-14.8,0.753513997,-0.222483358,0.889481929,61.61562307
2016/10/13,227.75,1.897647059,-14.7,0.752614828,-0.222698251,0.888452487,61.73120692
2016/10/14,227.15,1.902352941,-14.8,0.751796698,-0.22302239,0.887711096,61.86061078
2016/10/15,226.68,1.907058824,-15.1,0.750936519,-0.222684963,0.887499239,62.00228314
2016/10/16,226.13,1.911764706,-15.4,0.750054907,-0.222475134,0.887359536,62.15148913
2016/10/17,225.5,1.916470588,-15.7,0.74920418,-0.222473919,0.88738648,62.31069456
2016/10/18,225.21,1.921176471,-16.1,0.748226441,-0.223088013,0.887111845,62.46527547
2016/10/19,224.99,1.925882353,-16,0.747312235,-0.223276859,0.887111832,62.61008335
2016/10/20,224.74,1.930588235,-15.9,0.746496507,-0.223069965,0.887500273,62.74897596
2016/10/21,224.5,1.935294118,-15.6,0.745832207,-0.223004764,0.887942036,62.88019451
2016/10/22,224.26,1.94,-15.5,0.745236542,-0.222448377,0.888641695,63.00125187
2016/10/23,224.15,1.944705882,-15.6,0.744620073,-0.222006734,0.889326988,63.11313128
2016/10/24,224.07,1.949411765,-15.4,0.74410729,-0.22145538,0.889994524,63.22623095
2016/10/25,223.93,1.954117647,-15.2,0.743644583,-0.221404491,0.890289863,63.3201448
2016/10/26,223.98,1.958823529,-15.4,0.743103666,-0.22099833,0.890988336,63.40427821
2016/10/27,223.75,1.963529412,-15.5,0.742605377,-0.221072708,0.891590722,63.47951358
2016/10/28,223.24,1.968235294,-15.5,0.742265956,-0.221144652,0.891840901,63.54405666
2016/10/29,223.23,1.972941176,-15.4,0.741962766,-0.220457771,0.892837565,63.59727215
2016/10/30,223.43,1.977647059,-15,0.741714856,-0.219648011,0.89404072,63.64359847
2016/10/31,223.6,1.982352941,-14.8,0.741522658,-0.219654977,0.894269686,63.69736981
2016/11/1,223.75,1.987058824,-14.7,0.741317158,-0.219061925,0.895009027,63.73717672
2016/11/2,223.88,1.991764706,-14.4,0.741168624,-0.218801824,0.89554042,63.77250135
2016/11/3,223.99,1.996470588,-14.3,0.741028661,-0.21890984,0.895619799,63.79806242
2016/11/4,224.22,2.001176471,-14.1,0.740875003,-0.21830318,0.896218787,63.80764047
2016/11/5,224.29,2.005882353,-13.9,0.740746232,-0.21821856,0.896400214,63.80002106
2016/11/6,224.61,2.010588235,-13.9,0.740559721,-0.218122844,0.896553403,63.7795548
2016/11/7,224.77,2.015294118,-13.4,0.740425449,-0.21776923,0.896877161,63.74041154
2016/11/8,224.85,2.02,-13.3,0.740314134,-0.218117536,0.896626777,63.68847325
2016/11/9,226.18,2.024705882,-12.7,0.740170292,-0.21839244,0.896320149,63.67363335
2016/11/10,226.79,2.029411765,-12.1,0.74012498,-0.2179322,0.896402743,63.69824186
2016/11/11,226.59,2.034117647,-12.1,0.74008314,-0.217182984,0.896671541,63.69378017
2016/11/12,226.7,2.038823529,-11.9,0.74005328,-0.216707961,0.896790488,63.67140826
2016/11/13,227.34,2.043529412,-11.7,0.740001707,-0.21697927,0.896387037,63.65114455
2016/11/14,227.67,2.048235294,-11.6,0.739947215,-0.218300821,0.895413485,63.62321951
2016/11/15,227.61,2.052941176,-11.6,0.739897141,-0.219799349,0.894324561,63.5703211
2016/11/16,227.57,2.057647059,-11.7,0.739851585,-0.220601757,0.893657399,63.49868718
2016/11/17,227.39,2.062352941,-11.6,0.739830216,-0.221767982,0.89287424,63.39331827
2016/11/18,227.35,2.067058824,-11.6,0.739805133,-0.221761342,0.892625177,63.25523578
2016/11/19,227.35,2.071764706,-11.4,0.739795941,-0.222066482,0.892220169,63.08019078
2016/11/20,227.58,2.076470588,-11.4,0.739776975,-0.223222239,0.891331643,62.87930732
2016/11/21,227.82,2.081176471,-11.3,0.739762907,-0.223074042,0.890892419,62.65473323
2016/11/22,227.89,2.085882353,-11.1,0.739767442,-0.223047124,0.890385286,62.40477979
2016/11/23,227.91,2.090588235,-11,0.739786817,-0.222726204,0.890149632,62.1249252
2016/11/24,227.88,2.095294118,-10.7,0.739829579,-0.222756076,0.889803953,61.81701823
2016/11/25,227.83,2.1,-10.6,0.739867789,-0.221631937,0.890097747,61.4797269
2016/11/26,227.86,2.103,-10.5,0.739906712,-0.222346956,0.889654937,61.1267039
2016/11/27,228.03,2.106,-10.4,0.739948462,-0.221680633,0.889800596,60.76998632
2016/11/28,228.23,2.109,-10.2,0.739988179,-0.221600236,0.889779869,60.41429841
2016/11/29,228.52,2.112,-10,0.740049026,-0.220531588,0.890003722,60.05900318
2016/11/30,228.64,2.115,-9.7,0.740130943,-0.219992922,0.890009024,59.69275461
2016/12/1,228.67,2.118,-9.6,0.740196731,-0.21877304,0.890335124,59.31666155
2016/12/2,229.42,2.121,-9.1,0.740346695,-0.220109169,0.889642032,58.97600753
2016/12/3,229.58,2.124,-8.9,0.740526869,-0.220481622,0.889105064,58.62985444
2016/12/4,229.7,2.127,-8.7,0.740680957,-0.220644377,0.888822961,58.28096247
2016/12/5,229.85,2.13,-8.6,0.740846092,-0.220805636,0.888488112,57.92858725
2016/12/6,230.71,2.133,-8.2,0.741152658,-0.220627109,0.887937968,57.62261441
2016/12/7,232.48,2.136,-6.3,0.741869692,-0.220593652,0.886829934,57.4260373
2016/12/8,232.66,2.139,-6,0.74263734,-0.221154096,0.885655338,57.22769256
2016/12/9,232.48,2.142,-5.8,0.743347611,-0.22179379,0.884417082,57.00329228
2016/12/10,232.25,2.145,-6,0.744013653,-0.222804274,0.883203047,56.75054361
2016/12/11,231.98,2.148,-6,0.744588528,-0.223331504,0.882152665,56.46789674
2016/12/12,231.82,2.151,-6,0.744700201,-0.224551873,0.882544967,56.1599072
2016/12/13,231.51,2.154,-6.1,0.744618566,-0.225292502,0.883464989,55.81708138
2016/12/14,231.43,2.157,-6.2,0.744512064,-0.225251708,0.884493838,55.45753818
2016/12/15,231.32,2.16,-6.2,0.744378184,-0.225635957,0.885653401,55.08043617
2016/12/16,231.17,2.16,-6.2,0.744209813,-0.225165404,0.886701845,54.70101313
2016/12/17,231.14,2.16,-6.2,0.743880281,-0.225259067,0.888218191,54.32867471
2016/12/18,231.21,2.16,-6.1,0.743457109,-0.22619421,0.889762151,53.97221722
2016/12/19,231.33,2.16,-6.2,0.743085771,-0.227240723,0.891133782,53.63648748
2016/12/20,231.7,2.16,-5.9,0.742795485,-0.227734485,0.892380368,53.33689049
2016/12/21,232.1,2.16,-5.6,0.742604898,-0.228630827,0.893465701,53.07386615
2016/12/22,232.19,2.16,-5.4,0.742469894,-0.228431525,0.894412079,52.82671255
2016/12/23,232.76,2.16,-5.3,0.742539095,-0.22830014,0.894976967,52.62444609
2016/12/24,234.13,2.16,-3.8,0.742973959,-0.229464161,0.895474182,52.51475688
2016/12/25,234.37,2.16,-3.3,0.743420976,-0.230065285,0.895763669,52.42420181
2016/12/26,234.26,2.16,-3.1,0.74373885,-0.230777394,0.896848222,52.33061423
2016/12/27,234.02,2.16,-3.2,0.743938293,-0.231203864,0.897781161,52.22664494
2016/12/28,233.85,2.16,-3.3,0.744099781,-0.232399757,0.898588725,52.11739226
2016/12/29,233.51,2.16,-3.3,0.744139175,-0.232850936,0.899373645,51.99337254
2016/12/30,233.16,2.16,-3.5,0.744118306,-0.233903138,0.90026424,51.85468377
2016/12/31,232.71,2.16,-3.7,0.74398012,-0.234845393,0.900962913,51.69594647
2017/1/1,232.57,2.16,-3.9,0.743791565,-0.235274998,0.901908874,51.5345377
2017/1/2,232.72,2.16,-3.8,0.74360785,-0.23565415,0.902954733,51.38670382
2017/1/3,232.63,2.16,-3.8,0.743328715,-0.235746716,0.90414608,51.23877281
2017/1/4,232.55,2.16,-3.9,0.743052766,-0.236744347,0.905217355,51.0919302
2017/1/5,232.65,2.16,-3.7,0.742788041,-0.237565313,0.906250404,50.95570377
2017/1/6,232.73,2.16,-3.5,0.742532491,-0.238555122,0.907189255,50.8286893
2017/1/7,232.86,2.16,-3.4,0.742289777,-0.238549437,0.908188144,50.71294004
2017/1/8,233.06,2.16,-3.2,0.742136035,-0.239201654,0.9090417,50.61202322
2017/1/9,233.24,2.16,-3,0.742080729,-0.239751034,0.909586668,50.52440829
2017/1/10,233.02,2.16,-3,0.741998699,-0.240681541,0.910405141,50.42950649
2017/1/11,232.78,2.16,-3,0.741858839,-0.241504692,0.911226203,50.32641925
2017/1/12,232.5,2.16,-3.1,0.741768104,-0.242327545,0.911687941,50.21362552
2017/1/13,232.18,2.16,-3.3,0.741524357,-0.243461486,0.912259254,50.08892249
2017/1/14,231.88,2.16,-3.4,0.741114106,-0.244446693,0.91328196,49.95379261
2017/1/15,231.62,2.16,-3.5,0.740567924,-0.245577596,0.914511848,49.81061632
2017/1/16,231.36,2.16,-3.6,0.73993445,-0.246633843,0.91554868,49.66429118
2017/1/17,231.1,2.16,-3.7,0.739444297,-0.247766912,0.916299139,49.5138737
2017/1/18,230.82,2.16,-4,0.739028455,-0.248007586,0.916667906,49.35844422
2017/1/19,230.55,2.16,-4.1,0.738603818,-0.248279296,0.916994061,49.1984299
2017/1/20,230.24,2.151428571,-4.3,0.738198153,-0.248661831,0.917263624,49.05935527
2017/1/21,229.95,2.142857143,-4.5,0.737794198,-0.2488215,0.917381244,48.94088914
2017/1/22,229.71,2.134285714,-4.7,0.737757006,-0.248943861,0.917424722,48.84249095
2017/1/23,229.44,2.125714286,-4.7,0.73771333,-0.24915958,0.917603789,48.76116444
2017/1/24,229.13,2.117142857,-4.9,0.737649465,-0.249332412,0.917670144,48.69408029
2017/1/25,228.82,2.108571429,-5,0.7375556,-0.249228295,0.917590638,48.64012594
2017/1/26,228.49,2.1,-5.3,0.73750335,-0.249185454,0.917601365,48.59704599
2017/1/27,228.17,2.091428571,-5.6,0.737452807,-0.249178226,0.917615196,48.56449048
2017/1/28,227.87,2.082857143,-5.8,0.737426479,-0.249181024,0.917643039,48.54350424
2017/1/29,227.61,2.074285714,-5.9,0.737385866,-0.249195461,0.917662445,48.53375834
2017/1/30,227.33,2.065714286,-6.1,0.737362021,-0.249162796,0.917684928,48.53364175
2017/1/31,226.97,2.057142857,-6.2,0.737305162,-0.249373295,0.917650456,48.54098103
2017/2/1,226.59,2.048571429,-6.4,0.737223095,-0.249531289,0.917586795,48.55444996
2017/2/2,226.19,2.04,-6.6,0.737146111,-0.249630624,0.917521608,48.57321741
2017/2/3,225.68,2.031428571,-6.8,0.737024615,-0.249900661,0.917314613,48.59577406
2017/2/4,225.2,2.022857143,-7.2,0.736973318,-0.250063161,0.917158171,48.62212609
2017/2/5,224.78,2.014285714,-7.3,0.736872488,-0.25030117,0.916913315,48.65266563
2017/2/6,224.25,2.005714286,-7.8,0.736840838,-0.250610191,0.916519089,48.68722057
2017/2/7,223.93,1.997142857,-7.9,0.736846263,-0.25091556,0.916090377,48.72581042
2017/2/8,223.68,1.988571429,-8,0.736849996,-0.251135156,0.915797301,48.76944479
2017/2/9,223.15,1.98,-8.2,0.73685662,-0.25164053,0.915283837,48.81775981
2017/2/10,222.74,1.971428571,-8.4,0.736884644,-0.252142055,0.91481611,48.87064756
2017/2/11,222.36,1.962857143,-8.6,0.736946313,-0.252573503,0.914053464,48.92697523
2017/2/12,222.06,1.954285714,-8.7,0.737061917,-0.252979278,0.913366409,48.98384462
2017/2/13,221.7,1.945714286,-8.8,0.737152897,-0.253414416,0.912459995,49.04097332
2017/2/14,221.23,1.937142857,-9.1,0.737257851,-0.254169391,0.911314944,49.11171256
2017/2/15,220.74,1.928571429,-9.3,0.737385541,-0.255660406,0.908694642,49.24964939
2017/2/16,220.23,1.92,-9.5,0.737592956,-0.257448293,0.905825124,49.40810745
2017/2/17,219.78,1.918928571,-9.7,0.737935198,-0.259150502,0.902674122,49.5692422
2017/2/18,220.34,1.917857143,-9.8,0.738361356,-0.260388818,0.900623757,49.71935111
2017/2/19,219.89,1.916785714,-9.8,0.738782223,-0.261747727,0.898032102,49.88409597
2017/2/20,219.39,1.915714286,-9.9,0.739203046,-0.263193419,0.894978225,50.05864143
2017/2/21,218.98,1.914642857,-10.1,0.739660945,-0.264929835,0.891897673,50.25577363
2017/2/22,218.65,1.913571429,-10.1,0.740098962,-0.267066862,0.88818798,50.50707915
2017/2/23,218.23,1.9125,-10.3,0.740681932,-0.269053036,0.884273891,50.78038568
2017/2/24,218.07,1.911428571,-10.4,0.741347509,-0.270881433,0.880263906,51.06875755
2017/2/25,217.55,1.910357143,-10.5,0.742107688,-0.2729593,0.875996786,51.37892095
2017/2/26,217.44,1.909285714,-10.5,0.742929723,-0.274932199,0.872212053,51.69233877
2017/2/27,217.44,1.908214286,-10.5,0.743778524,-0.27669362,0.868413984,52.01254245
2017/2/28,217.21,1.907142857,-10.4,0.744590954,-0.278592325,0.864744781,52.34683054
2017/3/1,216.95,1.906071429,-10.1,0.745196937,-0.280552349,0.860311849,52.68824159
2017/3/2,216.47,1.905,-10.3,0.745940579,-0.282645268,0.855705229,53.05530532
2017/3/3,216.51,1.903928571,-10.3,0.746673998,-0.284532887,0.851564481,53.42413257
2017/3/4,216.3,1.902857143,-10.4,0.747400101,-0.286427048,0.847591515,53.79998496
2017/3/5,216.47,1.901785714,-10.4,0.748133236,-0.288094037,0.8443785,54.18003591
2017/3/6,216.57,1.900714286,-10.3,0.748786914,-0.289489416,0.840634942,54.5434825
2017/3/7,216.62,1.899642857,-10.3,0.749467461,-0.29048233,0.837456648,54.84197586
2017/3/8,216.36,1.898571429,-10.3,0.750063519,-0.291815799,0.834128268,55.11934201
2017/3/9,216.13,1.8975,-10.3,0.750633307,-0.293883673,0.830314122,55.43627064
2017/3/10,215.95,1.896428571,-10.4,0.751329837,-0.296197837,0.826077532,55.78769068
2017/3/11,215.8,1.895357143,-10.5,0.752151888,-0.298448467,0.821814087,56.13354152
2017/3/12,215.99,1.894285714,-10.5,0.753045843,-0.300379294,0.818210817,56.43589137
2017/3/13,216.1,1.893214286,-10.3,0.753898105,-0.302166445,0.814707314,56.69804291
2017/3/14,216.12,1.892142857,-10.3,0.754840922,-0.303548864,0.811104277,56.92187249
2017/3/15,216.1,1.891071429,-10.3,0.755807136,-0.304794382,0.80792717,57.1134716
2017/3/16,216.08,1.89,-10.3,0.75676924,-0.305726707,0.804604392,57.2793835
2017/3/17,216.05,1.899428571,-10.2,0.757673778,-0.306409369,0.801239989,57.4291846
2017/3/18,216.06,1.908857143,-10.2,0.758507836,-0.307401468,0.798266001,57.56419932
2017/3/19,216.14,1.918285714,-10.1,0.759295905,-0.308408866,0.794965141,57.7020819
2017/3/20,216.19,1.927714286,-10,0.759948158,-0.309913008,0.791569863,57.84419117
2017/3/21,216.09,1.937142857,-10,0.760564518,-0.31194058,0.787354255,58.03099069
2017/3/22,216.11,1.946571429,-10,0.761352818,-0.313508668,0.78255944,58.2217601
2017/3/23,216.11,1.956,-10,0.762208946,-0.31530591,0.778248531,58.39273068
2017/3/24,215.91,1.965428571,-10,0.763007908,-0.317317671,0.77387269,58.54194356
2017/3/25,215.67,1.974857143,-9.9,0.763842456,-0.319329295,0.769461343,58.66381031
2017/3/26,215.76,1.984285714,-9.8,0.764708258,-0.321144676,0.765046745,58.74877893
2017/3/27,216.01,1.993714286,-9.8,0.765655933,-0.322995316,0.760981737,58.79771682
2017/3/28,216.14,2.003142857,-9.8,0.766726497,-0.324506838,0.756823079,58.81015824
2017/3/29,216.26,2.012571429,-9.7,0.76777513,-0.325411601,0.752594918,58.78897782
2017/3/30,216.39,2.022,-9.5,0.768630953,-0.326069516,0.748689065,58.73415463
2017/3/31,216.77,2.031428571,-9.4,0.769396781,-0.326530114,0.745055388,58.64949577
2017/4/1,217.01,2.040857143,-9.3,0.769906783,-0.32716479,0.741335977,58.53646229
2017/4/2,216.66,2.050285714,-9.3,0.770403888,-0.328577618,0.737376781,58.3840794
2017/4/3,216.2,2.059714286,-9.3,0.770642029,-0.329679212,0.732549502,58.18405581
2017/4/4,215.94,2.069142857,-9.4,0.770749517,-0.331404449,0.72776389,57.93435979
2017/4/5,216.52,2.078571429,-9.1,0.770417827,-0.332643181,0.722819257,57.64541582
